,Phrase,Sentiment
4278,"['robin', 'williams', 'thankfully', 'ditched', 'saccharine', 'sentimentality', 'bicentennial', 'man', 'favour', 'altogether', 'darker', 'side']",3
4279,"['fourth', 'series', 'bet', 'parent', 'thought', 'hoped']",2
4280,['ca'],2
4281,"['whale', 'good', 'time', 'child', 'parent', 'seeking', 'christian', 'themed', 'fun']",4
4282,"['difficult', 'conceive', 'anyone', 'reached', 'puberty', 'actually', 'finding', 'character', 'slacker', 'antic', 'amusing', 'let', 'alone', 'funny']",0
4283,"['terminally', 'bland', 'painfully', 'slow', 'needlessly', 'confusing', 'movie', 'shot', 'digital', 'videotape', 'rather', 'film', 'frequently', 'indecipherable']",1
4284,"['movie', 'blatant', 'derivativeness', 'one', 'reason', 'lackluster']",1
4285,"['reasonably', 'entertaining', 'sequel', 'surprise', 'family', 'hit', 'may', 'strain', 'adult', 'credibility']",3
4286,"['great', 'shame', 'talented', 'director', 'chen', 'kaige', 'chosen', 'make', 'english', 'language', 'debut', 'film', 'poorly', 'plotted', 'scripted']",0
4287,"['director', 'harry', 'gantz', 'joe', 'gantz', 'chosen', 'fascinating', 'subject', 'matter', 'couple', 'exposing', 'interesting']",2
4288,"['amount', 'blood', 'disintegrating', 'vampire', 'cadaver', 'obscure', 'movie', 'lack', 'idea']",1
4289,"['well', 'rounded', 'tribute', 'man', 'whose', 'achievement', 'complexity', 'reached', 'far', 'beyond', 'end', 'zone']",4
4290,"['ice', 'cube', 'quite', 'ripe', 'screwball', 'idea', 'friday', 'next', 'spread', 'pretty', 'thin']",1
4291,"['fairly', 'disposable', 'yet', 'still', 'entertaining', 'b', 'picture']",2
4292,"['lawrence', 'plumb', 'personal', 'tragedy', 'also', 'human', 'comedy']",3
4293,"['romething', 'really', 'wrong', 'ricture']",1
4294,"['performance', 'around', 'top', 'two', 'lead', 'delivering', 'oscar', 'caliber', 'performance']",3
4295,"['van', 'wilder', 'may', 'worst', 'national', 'lampoon', 'film', 'far', 'generation', 'animal', 'house']",2
4296,"['particularly', 'well', 'made', 'since', 'found', 'howling', 'cringing', 'say', 'film', 'work']",3
4297,"['sweet', 'tempered', 'comedy', 'forgoes', 'knee', 'jerk', 'misogyny', 'pass', 'humor', 'many', 'teenage', 'comedy']",3
4298,"['smart', 'sassy', 'interpretation', 'oscar', 'wilde', 'play']",4
4299,"['significantly', 'better', 'child', 'movie', 'competition']",3
4300,"['though', 'atmosphere', 'intriguing', 'drama', 'finally', 'predictable', 'leave', 'much', 'impression']",2
4301,"['big', 'screen', 'scooby', 'make', 'silly', 'original', 'cartoon', 'seem', 'smart', 'well', 'crafted', 'comparison']",0
4302,"['depraved', 'incoherent', 'instantly', 'disposable', 'piece', 'hackery']",0
4303,"['wo', 'look', 'religious', 'fanatic', 'backyard', 'shed', 'way']",2
4304,"['genial', 'conceit', 'one', 'rare', 'picture', 'root', 'throughout', 'dearly', 'hoping', 'rich', 'promise', 'script', 'realized', 'screen']",3
4305,"['following', 'thing', 'entertaining', 'bad', 'sound', 'lack', 'climax', 'worst', 'watching', 'seinfeld', 'also', 'one', 'film', 'producer', 'everything', 'look', 'like', 'good', 'guy']",0
4306,"['chance', 'wo', 'either']",2
4307,"['chaiken', 'ably', 'balance', 'real', 'time', 'rhythm', 'propulsive', 'incident']",3
4308,"['exhilarating', 'serving', 'movie', 'fluff']",2
4309,"['obnoxious', 'special', 'effect', 'obligatory', 'outburst', 'flatulence', 'incessant', 'five', 'minute', 'ago', 'pop', 'music', 'soundtrack', 'overwhelm', 'left', 'scruffy', 'dopey', 'old', 'hanna', 'barbera', 'charm']",0
4310,"['movie', 'thoughtlessly', 'assembled']",3
4311,"['antwone', 'fisher', 'certainly', 'trick', 'making', 'u', 'care', 'protagonist', 'celebrate', 'victory', 'exception', 'rarely', 'stoop', 'cheap', 'manipulation', 'corny', 'convention']",3
4312,"['goldmember', 'funny', 'enough', 'justify', 'embarrassment', 'bringing', 'barf', 'bag', 'moviehouse']",2
4313,"['pray', 'passion', 'material']",1
4314,"['work', 'magic', 'exuberance', 'passion', 'film', 'length', 'becomes', 'part', 'fun']",4
4315,"['hackneyed', 'story', 'affluent', 'damsel', 'distress', 'decides', 'fight', 'bully', 'husband', 'simply', 'overdone']",1
4316,"['queen', 'men', 'throwback', 'war', 'movie', 'fails', 'many', 'level', 'pay', 'reparation', 'viewer']",0
4317,"['blue', 'crush', 'trapping', 'energetic', 'extreme', 'sport', 'adventure', 'end', 'creaky', 'pretty', 'woman', 'retread', 'emphasis', 'self', 'empowering', 'schmaltz', 'big', 'wave', 'surfing', 'give', 'pic', 'title', 'afterthought']",1
4318,"['yes', 'swim', 'title', 'merely', 'anne', 'sophie', 'birot', 'handed', 'way', 'saying', 'girl', 'find', 'adolescence', 'difficult', 'wade']",2
4319,"['establishes', 'ominous', 'mood', 'tension', 'swiftly', 'suspense', 'never', 'rise', 'higher', 'level', 'nevertheless', 'maintained', 'throughout']",3
4320,"['script', 'smart', 'dark', 'hallelujah', 'small', 'favor']",3
4321,"['part', 'mr', 'dong', 'continuing', 'exploration', 'homosexuality', 'america', 'family', 'fundamental', 'earnest', 'study', 'despair']",3
4322,"['make', 'case', 'strong', 'education', 'good', 'teacher', 'valuable', 'way', 'help', 'increase', 'average', 'student', 'self', 'esteem', 'strictly', 'knowledge', 'imparted']",3
4323,"['diane', 'lane', 'sophisticated', 'performance', 'ca', 'rescue', 'adrian', 'lyne', 'unfaithful', 'sleazy', 'moralizing']",1
4324,"['gently', 'funny', 'sweetly', 'adventurous', 'film', 'make', 'feel', 'genuinely', 'good', 'say', 'entirely', 'unconned', 'false', 'sentiment', 'sharp', 'overmanipulative', 'hollywood', 'practice']",3
4325,"['even', 'harris', 'strong', 'effort', 'script', 'give', 'little', 'effectively', 'probe', 'lear', 'soul', 'stripping', 'breakdown']",2
4326,"['zombie', 'movie', 'every', 'sense', 'word', 'mindless', 'lifeless', 'meandering', 'loud', 'painful', 'obnoxious']",0
4327,"['lathan', 'diggs', 'carry', 'film', 'charisma', 'exhibit', 'sharp', 'comic', 'timing', 'make', 'hackneyed', 'element', 'film', 'easier', 'digest']",3
4328,"['fontaine', 'masterfully', 'creates', 'portrait', 'two', 'strong', 'men', 'conflict', 'inextricably', 'entwined', 'family', 'history', 'seeing', 'neither', 'liking', 'see']",3
4329,"['straightforward', 'old', 'fashioned', 'best', 'possible', 'sens', 'word', 'possession', 'movie', 'put', 'squarely', 'service', 'lover', 'inhabit']",3
4330,"['performance', 'potent', 'woman', 'story', 'ably', 'intercut', 'involving']",2
4331,"['feel', 'summer', 'popcorn', 'movie']",2
4332,"['big', 'fat', 'greek', 'wedding', 'rare', 'animal', 'known', 'perfect', 'family', 'film', 'family']",3
4333,"['good', 'enough', 'pas', 'litmus', 'test', 'generation', 'gap', 'bad', 'enough', 'repulse', 'generation', 'fan']",1
4334,"['like', 'bizarre', 'heroine', 'irrigates', 'soul']",3
4335,"['lohman', 'film']",2
4336,"['cinema', 'pledge', 'allegiance', 'cagney', 'lacey']",0
4337,"['constantly', 'slip', 'grasp', 'maker']",0
4338,"['trying', 'daring', 'original', 'come', 'occasionally', 'satirical', 'never', 'fresh']",2
4339,"['rouge', 'le', 'superficial', 'midlife', 'crisis', 'need', 'stay', 'touch', 'skin']",3
4340,"['simpler', 'leaner', 'treatment', 'would', 'preferable', 'nothing', 'sometimes', 'funnier', 'something']",1
4341,"['april', 'instalment', 'american', 'war', 'independence', 'complete', 'load', 'cgi', 'bushel', 'violence', 'drop', 'human', 'blood']",1
4342,"['end', 'ca', 'help', 'feel', 'stoked']",3
4343,"['colorful', 'energetic', 'sweetly', 'whimsical', 'rare', 'sequel', 'better', 'predecessor']",4
4344,"['eccentric', 'enough', 'stave', 'doldrums', 'caruso', 'self', 'conscious', 'debut', 'also', 'eminently', 'forgettable']",2
4345,"['originality', 'sorely', 'lacking']",1
4346,"['polished', 'well', 'structured', 'film']",3
4347,"['lazy', 'miserable', 'smug']",0
4348,"['funny', 'touching', 'dramatically', 'forceful', 'beautifully', 'shot']",4
4349,"['scene', 'immediately', 'succumbs', 'gravity', 'plummet', 'earth']",0
4350,"['nothing', 'seen', 'murphy', 'spy', 'still', 'fun', 'enjoyable', 'aggressively', 'silly', 'worthwhile', 'effort']",4
4351,"['version', 'h', 'g', 'well', 'time', 'machine', 'directed', 'h', 'g', 'well', 'great', 'grandson']",2
4352,"['different', 'others', 'genre', 'rely', 'dumb', 'gag', 'anatomical', 'humor', 'character', 'cliche', 'primarily', 'relies', 'character', 'tell', 'story']",4
4353,"['amateurish', 'quasi', 'improvised', 'acting', 'exercise', 'shot', 'ugly', 'digital', 'video']",0
4354,"['anyone', 'else', 'seen']",2
4355,"['meditation', 'faith', 'madness', 'frailty', 'blood', 'curdling', 'stuff']",3
4356,"['like', 'blood', 'gut', 'crazy', 'beast', 'stalking', 'men', 'gun', 'though', 'likely', 'enjoy', 'monster']",3
4357,"['fairy', 'tale', 'princess', 'married', 'political', 'reason', 'live', 'happily', 'ever']",1
4358,"['probably', 'video', 'store', 'christmas', 'might', 'better', 'suited', 'night', 'living', 'room', 'night', 'movie']",1
4359,"['much', 'tongue', 'cheek', 'film', 'doubt', 'filmmaker', 'fun']",3
4360,"['listless', 'sci', 'fi', 'comedy', 'eddie', 'murphy', 'deploys', 'two', 'guise', 'elaborate', 'futuristic', 'set', 'particularly', 'memorable', 'effect']",0
4361,"['badly', 'made', 'every', 'level', 'actually', 'hard', 'time', 'believing', 'people', 'paid', 'make']",0
4362,"['twist', 'open', 'ouzo']",2
4363,"['sewer', 'rat', 'could', 'watch', 'movie', 'skeeved', 'need', 'shower']",0
4364,"['hugely', 'rewarding', 'experience', 'every', 'bit', 'enlightening', 'insightful', 'entertaining', 'grant', 'two', 'best', 'film', 'four', 'wedding', 'funeral', 'bridget', 'jones', 'diary']",4
4365,"['film', 'jolt', 'laugh', 'audience', 'cattle', 'prod']",3
4366,"['rare', 'bird', 'shipping', 'news', 'attempt', 'made', 'transplant', 'hollywood', 'star', 'newfoundland', 'wild', 'soil', 'rock', 'resists', 'intrusion']",2
4367,"['make', 'film', 'special', 'serry', 'ability', 'take', 'essentially', 'contained', 'family', 'conflict', 'put', 'much', 'larger', 'historical', 'context']",4
4368,"['setup', 'easy', 'border', 'facile', 'keeping', 'film', 'cheap', 'shot', 'mediocrity', 'crack', 'cast']",3
4369,"['swimfan', 'catch', 'may', 'teen', 'looking', 'something', 'make', 'laugh']",1
4370,"['hard', 'look', 'one', 'man', 'occupational', 'angst', 'subsequent', 'reinvention', 'terrifying', 'study', 'bourgeois', 'desperation', 'worthy', 'claude', 'chabrol']",3
4371,"['granddad', 'le', 'nouvelle', 'vague', 'jean', 'luc', 'godard', 'continues', 'baffle', 'faithful', 'game', 'hide', 'seek']",2
4372,"['like', 'episode', 'mtv', 'undressed', 'time', 'creativity', 'without', 'substance', 'indulgently', 'entertaining', 'could', 'deeper']",2
4373,"['grand', 'fart', 'coming', 'director', 'beginning', 'resemble', 'someone', 'crazy', 'french', 'grandfather']",0
4374,"['jackson', 'try', 'keep', 'plate', 'spinning', 'best', 'bouncing', 'back', 'forth', 'ca', 'help', 'become', 'bit', 'tedious', 'even', 'breathtaking', 'landscape', 'villainous', 'varmint', 'distract', 'ricocheting']",2
4375,"['like', 'medium', 'grade', 'network', 'sitcom', 'mostly', 'inoffensive', 'fitfully', 'amusing', 'ultimately', 'weightless', 'decent', 'draft', 'auditorium', 'might', 'blow', 'screen']",1
4376,"['film', 'class', 'spike', 'lee', 'masterful', 'right', 'thing']",4
4377,"['possible', 'documentary', 'utterly', 'entranced', 'subject', 'still', 'show', 'virtually', 'understanding']",1
4378,"['scotland', 'look', 'wonderful', 'fan', 'often', 'funny', 'fanatic', 'showdown', 'sure', 'beat', 'bad', 'day', 'golf']",3
4379,"['whip', 'smart', 'sense', 'narrative', 'bluff']",3
4380,"['solidly', 'entertaining', 'little', 'film']",3
4381,"['film', 'loss', 'grief', 'recovery', 'pretty', 'valuable', 'day']",3
4382,"['found', 'slow', 'predictable', 'amusing']",0
4383,"['turn', 'touching', 'raucously', 'amusing', 'uncomfortable', 'yes', 'even', 'sexy', 'never', 'welcome', 'heartwarming', 'addition', 'romantic', 'comedy', 'genre']",4
4384,"['deeply', 'religious', 'spiritual', 'people', 'world', 'would', 'argue', 'entering', 'church', 'synagogue', 'temple', 'mean', 'check', 'brain', 'door']",3
4385,"['ballsy', 'stylish']",3
4386,"['hardman', 'grating', 'mannered', 'onscreen', 'presence', 'especially', 'unfortunate', 'light', 'fine', 'work', 'done', 'rest', 'cast']",2
4387,"['undeniably', 'gorgeous', 'terminally', 'smitten', 'document', 'troubadour', 'acolyte', 'triumph', 'band']",3
4388,"['attempt', 'complicate', 'story', 'defies', 'credibility']",1
4389,"['iq', 'driver', 'license', 'able', 'find', 'better', 'entertainment']",0
4390,"['film', 'produced', 'jerry', 'bruckheimer', 'directed', 'joel', 'schumacher', 'reflects', 'worst', 'shallow', 'style', 'wildly', 'overproduced', 'inadequately', 'motivated', 'every', 'step', 'way', 'demographically', 'targeted', 'please', 'every', 'one', 'one']",1
4391,"['highlighted', 'gritty', 'style', 'excellent', 'cast', 'better', 'one', 'might', 'expect', 'look', 'list', 'movie', 'starring', 'ice', 'major', 'role']",3
4392,"['film', 'moody', 'oozing', 'chilling', 'heart', 'warming', 'twisting', 'unpredictable', 'cat', 'mouse', 'thriller']",4
4393,"['believability', 'one', 'film', 'virtue']",1
4394,"['much', 'lily', 'chou', 'chou', 'mesmerizing', 'plaintiveness', 'could', 'make', 'weep']",4
4395,"['mandel', 'holland', 'direction', 'uninspired', 'scripting', 'unsurprising', 'performance', 'phifer', 'black', 'ultimately', 'winning']",2
4396,"['even', 'like', 'character']",1
4397,"['parochial', 'accessible', 'chosen', 'standoffish', 'everyone', 'else', 'smugly', 'suggests', 'superior', 'moral', 'tone', 'important', 'filmmaking', 'skill']",1
4398,"['full', 'cheesy', 'dialogue', 'great', 'trashy', 'fun', 'finally', 'return', 'de', 'palma', 'pulpy', 'thriller', 'early']",3
4399,"['bedeviled', 'labored', 'writing', 'slack', 'direction']",1
4400,"['come', 'long', 'laborious', 'whine', 'bellyaching', 'paranoid', 'unlikable', 'man']",0
4401,"['advantage', 'never', 'growing', 'old']",2
4402,"['often', 'watchable', 'though', 'goofy', 'lurid', 'blast', 'costume', 'drama', 'set', 'late', 'th', 'century']",3
4403,"['first', 'attempt', 'film', 'noir', 'spielberg', 'present', 'fascinating', 'flawed', 'look', 'near', 'future']",3
4404,"['every', 'moment', 'crackle', 'tension', 'end', 'flick', 'edge', 'seat']",4
4405,"['k', 'go', 'annals', 'cinema', 'one', 'great', 'submarine', 'story', 'engaging', 'exciting', 'narrative', 'man', 'confronting', 'demon', 'fear', 'paranoia']",3
4406,"['angel', 'present', 'event', 'partly', 'perspective', 'aurelie', 'christelle', 'infuses', 'film', 'sensibility', 'particularly', 'nightmarish', 'fairytale']",3
4407,"['guy', 'say', 'mean', 'thing', 'shoot', 'lot', 'bullet']",1
4408,"['like', 'blended', 'shade', 'lipstick', 'component', 'combine', 'one', 'terrific', 'story', 'lot', 'laugh']",4
4409,"['solondz', 'may', 'convinced', 'something', 'significant', 'say', 'talking', 'talk', 'appeal']",1
4410,"['obligatory', 'break', 'ups', 'hook', 'ups', 'seem', 'much', 'emotional', 'impact', 'character']",2
4411,"['may', 'work', 'jaunt', 'memory', 'lane', 'teen', 'young', 'adult', 'grew', 'televised', 'scooby', 'doo', 'show', 'rerun']",3
4412,"['could', 'easily', 'called', 'siege', 'alcatraz', 'cinematic', 'corpse', 'never', 'spring', 'life']",1
4413,"['whatever', 'one', 'make', 'political', 'edge', 'beautiful', 'filmmaking', 'one', 'french', 'cinema', 'master', 'craftsman']",4
4414,"['much', 'funny', 'also', 'startling', 'surrealistic', 'moment']",3
4415,"['scenic', 'appeal', 'cesspool']",0
4416,"['work', 'thanks', 'huston', 'revelatory', 'performance']",3
4417,"['worse', 'pelosi', 'know']",1
4418,"['told', 'scattered', 'fashion', 'movie', 'intermittently', 'life', 'story', 'face', 'music', 'men', 'subject']",1
4419,"['mothman', 'prophecy', 'mostly', 'bore', 'seems', 'exist', 'climactic', 'setpiece']",1
4420,"['action', 'sequence', 'fun', 'reminiscent', 'combat', 'scene', 'star', 'war', 'series']",3
4421,"['easy', 'watch', 'except', 'annoying', 'demeanour', 'lead', 'character']",2
4422,"['bittersweet', 'drama', 'limbo', 'grief', 'truth', 'telling', 'open', 'door', 'liberation']",3
4423,"['ferrara', 'strongest', 'touching', 'movie', 'recent', 'year']",4
4424,"['crudup', 'screen', 'presence', 'one', 'thing', 'hold', 'interest', 'midst', 'mushy', 'existential', 'exploration', 'men', 'leave', 'family']",3
4425,"['hardly', 'film', 'come', 'along', 'every', 'day']",3
4426,"['end', 'movie', 'definitely', 'convinced', 'woman', 'spectacular']",3
4427,"['appreciation', 'depend', 'experience', 'bring', 'association', 'choose', 'make']",2
4428,"['common', 'sense', 'fly', 'window', 'along', 'hail', 'bullet', 'none', 'ever', 'seem', 'hit', 'sascha']",1
4429,"['get', 'root', 'psychology', 'film', 'would', 'require', 'many', 'session', 'couch', 'dr', 'freud']",1
4430,"['film', 'faint', 'heart', 'conservative', 'spirit', 'rest', 'u', 'especially', 'san', 'francisco', 'lover', 'spirited', 'film', 'must', 'see']",3
4431,"['hard', 'quibble', 'flick', 'boasting', 'many', 'genuine', 'cackle', 'notorious', 'c', 'h', 'still', 'feel', 'like', 'promising', 'work', 'progress']",3
4432,"['one', 'sided', 'documentary', 'offer', 'simplistic', 'explanation', 'complex', 'situation']",1
4433,"['interesting', 'look', 'life', 'campaign', 'trail', 'press', 'especially', 'one', 'really', 'care', 'candidate', 'forced', 'follow']",3
4434,"['hugh', 'grant', 'act', 'consuming', 'sometimes', 'difficult', 'tell', 'actor', 'movie']",3
4435,"['although', 'frailty', 'fit', 'classic', 'genre', 'script', 'execution', 'remarkably', 'original', 'work']",3
4436,"['brisk', 'hack', 'job']",0
4437,"['malcolm', 'mcdowell', 'cool']",3
4438,"['taste', 'jonah', 'veggie', 'tale', 'movie', 'may', 'well', 'depend', 'threshold', 'pop', 'manifestation', 'holy', 'spirit']",2
4439,"['exhilarating', 'experience']",4
4440,"['overstuffed', 'undernourished', 'film', 'ca', 'called', 'solid', 'success', 'although', 'plenty', 'evidence', 'indicate', 'clooney', 'might', 'better', 'luck', 'next', 'time']",2
4441,"['myers', 'turned', 'franchise', 'movie', 'version', 'adolescent', 'dirty', 'joke', 'book', 'done', 'post', 'tarantino', 'pop', 'culture', 'riff']",2
4442,"['especially', 'compared', 'television', 'series', 'inspired', 'movie']",2
4443,"['taiwanese', 'auteur', 'tsai', 'ming', 'liang', 'good', 'news', 'anyone', 'fallen', 'sweet', 'melancholy', 'spell', 'unique', 'director', 'previous', 'film']",3
4444,"['worth', 'seeing', 'weaver', 'lapaglia']",3
4445,"['minute', 'dud', 'could', 'pas', 'mike', 'tyson', 'e']",0
